,Position,AvgFinishes,Round,Year,CumulativePoints,TeamAvgFinish,TeamRollingAvg,PointsShifted
762,5.0,9.666666666666666,15,2025,54.0,9.0,13.666666666666666,0.0
763,6.0,12.666666666666666,15,2025,6.0,8.0,16.333333333333332,0.0
764,7.0,14.0,15,2025,22.0,7.5,9.166666666666666,6.0
765,8.0,10.666666666666666,15,2025,26.0,7.5,6.5,10.0
766,9.0,9.666666666666666,15,2025,4.0,5.5,10.5,0.0
767,10.0,12.666666666666666,15,2025,23.0,8.0,14.666666666666666,0.0
768,11.0,17.0,15,2025,0.0,14.0,17.166666666666668,0.0
769,12.0,14.0,15,2025,20.0,7.5,8.833333333333334,4.0
770,13.0,13.333333333333334,15,2025,13.0,9.0,12.666666666666666,0.0
771,14.0,11.666666666666666,15,2025,37.0,14.5,9.833333333333334,0.0
772,15.0,11.0,15,2025,14.0,14.5,11.166666666666666,8.0
773,16.0,9.666666666666666,15,2025,60.0,10.0,7.666666666666667,1.0
774,17.0,11.666666666666666,15,2025,19.0,14.0,17.0,0.0
775,18.0,10.0,15,2025,260.0,9.5,4.166666666666667,25.0
776,19.0,8.0,15,2025,142.0,19.5,7.0,12.0
777,20.0,5.666666666666667,15,2025,95.0,19.5,11.833333333333334,0.0
778,1.0,6.0,16,2025,191.0,7.0,8.0,18.0
779,2.0,10.666666666666666,16,2025,260.0,2.5,6.833333333333333,0.0
780,3.0,7.0,16,2025,288.0,2.5,7.166666666666667,25.0
781,4.0,12.666666666666666,16,2025,142.0,5.0,15.666666666666666,0.0
782,5.0,8.0,16,2025,174.0,7.0,8.833333333333334,12.0
783,6.0,14.333333333333334,16,2025,95.0,5.0,14.666666666666666,0.0
784,7.0,9.666666666666666,16,2025,64.0,9.0,10.833333333333334,10.0
785,8.0,13.333333333333334,16,2025,14.0,14.0,12.833333333333334,0.0
786,9.0,12.0,16,2025,60.0,7.0,9.0,0.0
787,10.0,11.333333333333334,16,2025,36.0,12.0,8.166666666666666,15.0
788,11.0,10.666666666666666,16,2025,13.0,9.0,9.0,0.0
789,12.0,7.333333333333333,16,2025,14.0,13.5,11.333333333333334,8.0
790,13.0,9.333333333333334,16,2025,6.0,7.0,6.0,2.0
791,14.0,9.0,16,2025,20.0,12.0,9.0,0.0
792,15.0,10.333333333333334,16,2025,24.0,13.5,9.833333333333334,1.0
793,16.0,13.0,16,2025,19.0,16.5,15.5,0.0
794,17.0,12.666666666666666,16,2025,0.0,16.5,14.833333333333334,0.0
795,18.0,11.666666666666666,16,2025,28.0,18.5,7.0,6.0
796,19.0,8.666666666666666,16,2025,30.0,18.5,11.166666666666666,4.0
797,20.0,9.666666666666666,16,2025,37.0,14.0,14.333333333333334,0.0
798,1.0,7.666666666666667,17,2025,216.0,3.5,6.5,25.0
799,2.0,6.666666666666667,17,2025,184.0,3.0,8.0,10.0
800,3.0,5.666666666666667,17,2025,13.0,8.0,9.0,0.0
801,4.0,8.333333333333334,17,2025,62.0,3.0,5.666666666666667,2.0
802,5.0,11.333333333333334,17,2025,20.0,7.5,10.5,0.0
803,6.0,12.0,17,2025,6.0,3.5,5.833333333333333,0.0
804,7.0,9.666666666666666,17,2025,278.0,13.5,4.833333333333333,18.0
805,8.0,7.0,17,2025,103.0,8.5,9.833333333333334,8.0
806,9.0,4.0,17,2025,154.0,8.5,6.166666666666667,12.0
807,10.0,6.666666666666667,17,2025,37.0,7.5,10.5,1.0
808,11.0,7.333333333333333,17,2025,18.0,13.5,14.166666666666666,4.0
809,12.0,10.0,17,2025,14.0,13.0,11.666666666666666,0.0
810,13.0,9.0,17,2025,70.0,8.0,8.666666666666666,6.0
811,14.0,11.333333333333334,17,2025,24.0,13.0,13.333333333333334,0.0
812,15.0,13.666666666666666,17,2025,30.0,16.0,14.833333333333334,0.0
813,16.0,18.0,17,2025,37.0,13.5,13.833333333333334,0.0
814,17.0,19.0,17,2025,28.0,16.0,17.666666666666668,0.0
815,18.0,18.0,17,2025,19.0,18.5,15.666666666666666,0.0
816,19.0,17.0,17,2025,0.0,18.5,17.166666666666668,0.0
817,20.0,12.0,17,2025,303.0,13.5,6.166666666666667,15.0
818,1.0,7.333333333333333,18,2025,202.0,3.0,4.333333333333333,18.0
819,2.0,2.0,18,2025,241.0,7.0,4.666666666666667,25.0
820,3.0,3.3333333333333335,18,2025,284.0,3.5,9.833333333333334,6.0
821,4.0,9.333333333333334,18,2025,303.0,3.5,10.166666666666666,0.0
822,5.0,10.333333333333334,18,2025,74.0,3.0,3.0,12.0
823,6.0,11.0,18,2025,156.0,7.0,7.333333333333333,2.0
824,7.0,9.333333333333334,18,2025,30.0,10.0,16.833333333333332,0.0
825,8.0,10.666666666666666,18,2025,107.0,7.0,8.0,4.0
826,9.0,11.666666666666666,18,2025,14.0,13.5,13.166666666666666,0.0
827,10.0,7.666666666666667,18,2025,28.0,12.0,8.333333333333334,15.0
828,11.0,8.333333333333334,18,2025,38.0,13.0,9.0,1.0
829,12.0,6.333333333333333,18,2025,14.0,7.0,4.666666666666667,8.0
830,13.0,11.0,18,2025,28.0,10.0,14.0,0.0
831,14.0,12.0,18,2025,70.0,12.0,9.333333333333334,0.0
832,15.0,11.666666666666666,18,2025,30.0,13.0,9.333333333333334,10.0
833,16.0,12.333333333333334,18,2025,0.0,17.5,17.833333333333332,0.0
834,17.0,11.666666666666666,18,2025,18.0,18.5,13.666666666666666,0.0
835,18.0,14.666666666666666,18,2025,24.0,13.5,13.166666666666666,0.0
836,19.0,14.333333333333334,18,2025,19.0,17.5,18.166666666666668,0.0
837,20.0,16.0,18,2025,37.0,18.5,15.166666666666666,0.0
838,1.0,12.0,19,2025,259.0,4.0,5.833333333333333,18.0
839,2.0,7.0,19,2025,299.0,3.5,6.833333333333333,15.0
840,3.0,3.6666666666666665,19,2025,164.0,3.5,7.5,8.0
841,4.0,5.666666666666667,19,2025,111.0,3.5,5.833333333333333,4.0
842,5.0,6.0,19,2025,315.0,3.5,3.5,12.0
843,6.0,4.333333333333333,19,2025,227.0,9.5,3.0,25.0
844,7.0,5.666666666666667,19,2025,14.0,4.0,6.0,0.0
845,8.0,11.0,19,2025,37.0,13.0,16.833333333333332,0.0
846,9.0,13.666666666666666,19,2025,16.0,12.0,13.333333333333334,2.0
847,10.0,12.0,19,2025,36.0,11.0,12.0,6.0
848,11.0,10.333333333333334,19,2025,30.0,13.5,11.166666666666666,0.0
849,12.0,11.666666666666666,19,2025,28.0,11.0,10.333333333333334,0.0
850,13.0,11.0,19,2025,84.0,9.5,5.166666666666667,10.0
851,14.0,10.666666666666666,19,2025,70.0,17.0,10.666666666666666,0.0
852,15.0,12.333333333333334,19,2025,24.0,12.0,13.0,0.0
853,16.0,14.333333333333334,19,2025,38.0,13.5,13.166666666666666,0.0
854,17.0,15.0,19,2025,0.0,18.0,17.833333333333332,0.0
855,18.0,14.666666666666666,19,2025,18.0,13.0,16.666666666666668,0.0
856,19.0,17.333333333333332,19,2025,19.0,18.0,17.666666666666668,0.0
857,20.0,15.333333333333334,19,2025,29.0,17.0,13.666666666666666,1.0
858,1.0,10.333333333333334,20,2025,317.0,3.0,3.5,18.0
859,2.0,5.0,20,2025,179.0,5.0,4.666666666666667,15.0
860,3.0,2.0,20,2025,284.0,7.0,5.0,25.0
861,4.0,4.333333333333333,20,2025,18.0,6.5,12.5,2.0
862,5.0,5.0,20,2025,325.0,3.0,3.3333333333333335,10.0
863,6.0,9.0,20,2025,84.0,6.5,7.333333333333333,0.0
864,7.0,8.0,20,2025,235.0,6.5,8.5,8.0
865,8.0,7.666666666666667,20,2025,123.0,5.0,4.0,12.0
866,9.0,8.333333333333334,20,2025,24.0,6.5,10.166666666666666,0.0
867,10.0,12.333333333333334,20,2025,18.0,14.5,14.833333333333334,0.0
868,11.0,13.333333333333334,20,2025,20.0,7.0,5.0,6.0
869,12.0,13.0,20,2025,70.0,14.5,15.333333333333334,0.0
870,13.0,12.333333333333334,20,2025,38.0,16.5,13.333333333333334,0.0
871,14.0,14.0,20,2025,28.0,16.0,10.666666666666666,0.0
872,15.0,15.666666666666666,20,2025,19.0,15.5,17.833333333333332,0.0
873,16.0,16.0,20,2025,0.0,15.5,17.166666666666668,0.0
874,17.0,18.666666666666668,20,2025,29.0,14.5,16.166666666666668,0.0
875,18.0,15.666666666666666,20,2025,37.0,16.0,12.666666666666666,1.0
876,19.0,12.666666666666666,20,2025,41.0,14.5,13.5,4.0
877,20.0,9.666666666666666,20,2025,30.0,16.5,14.5,0.0
878,1.0,6.666666666666667,21,2025,342.0,3.0,3.1666666666666665,25.0
879,2.0,6.0,21,2025,92.0,3.0,7.5,8.0
880,3.0,3.3333333333333335,21,2025,299.0,10.0,6.0,15.0
881,4.0,5.333333333333333,21,2025,241.0,3.0,5.333333333333333,6.0
882,5.0,5.0,21,2025,335.0,3.0,3.0,10.0
883,6.0,5.333333333333333,21,2025,30.0,9.0,8.333333333333334,12.0
884,7.0,9.666666666666666,21,2025,30.0,7.5,15.5,0.0
885,8.0,12.333333333333334,21,2025,38.0,7.5,13.5,0.0
886,9.0,17.333333333333332,21,2025,41.0,14.5,14.0,0.0
887,10.0,15.666666666666666,21,2025,19.0,12.5,16.333333333333332,0.0
888,11.0,15.333333333333334,21,2025,70.0,12.0,15.333333333333334,0.0
889,12.0,12.0,21,2025,26.0,9.0,7.333333333333333,2.0
890,13.0,12.666666666666666,21,2025,29.0,12.0,13.666666666666666,0.0
891,14.0,14.666666666666666,21,2025,37.0,15.0,14.333333333333334,0.0
892,15.0,17.0,21,2025,0.0,12.5,14.5,0.0
893,16.0,16.0,21,2025,28.0,15.0,15.666666666666666,0.0
894,17.0,13.666666666666666,21,2025,20.0,10.0,8.0,0.0
895,18.0,11.0,21,2025,127.0,18.5,4.5,4.0
896,19.0,7.0,21,2025,197.0,18.5,9.5,18.0
897,20.0,6.666666666666667,21,2025,19.0,14.5,14.5,1.0
898,1.0,5.0,22,2025,314.0,6.5,9.0,15.0
899,2.0,5.666666666666667,22,2025,253.0,2.5,4.166666666666667,12.0
900,3.0,3.0,22,2025,110.0,2.5,2.8333333333333335,18.0
901,4.0,8.333333333333334,22,2025,197.0,6.0,14.0,0.0
902,5.0,11.333333333333334,22,2025,29.0,10.5,12.833333333333334,0.0
903,6.0,13.333333333333334,22,2025,42.0,10.0,10.5,4.0
904,7.0,10.0,22,2025,43.0,12.0,14.5,2.0
905,8.0,11.666666666666666,22,2025,127.0,6.0,14.333333333333334,0.0
906,9.0,13.0,22,2025,26.0,9.5,8.166666666666666,0.0
907,10.0,12.0,22,2025,38.0,9.5,9.166666666666666,8.0
908,11.0,10.666666666666666,22,2025,37.0,14.5,15.333333333333334,0.0
909,12.0,12.333333333333334,22,2025,20.0,6.5,8.833333333333334,0.0
910,13.0,13.666666666666666,22,2025,20.0,14.0,13.5,1.0
911,14.0,11.333333333333334,22,2025,36.0,10.0,8.333333333333334,6.0
912,15.0,10.666666666666666,22,2025,0.0,14.0,13.0,0.0
913,16.0,11.0,22,2025,70.0,10.5,11.5,0.0
914,17.0,15.333333333333334,22,2025,19.0,12.0,13.666666666666666,0.0
915,18.0,15.666666666666666,22,2025,28.0,14.5,14.833333333333334,0.0
916,19.0,12.333333333333334,22,2025,367.0,19.5,3.0,25.0
917,20.0,7.333333333333333,22,2025,345.0,19.5,8.5,10.0
918,1.0,2.3333333333333335,23,2025,339.0,5.5,7.666666666666667,25.0
919,2.0,8.666666666666666,23,2025,345.0,3.0,14.0,0.0
920,3.0,8.666666666666666,23,2025,39.0,7.0,11.0,10.0
921,4.0,14.666666666666666,23,2025,367.0,3.0,14.0,0.0
922,5.0,9.0,23,2025,125.0,5.5,2.6666666666666665,15.0
923,6.0,8.0,23,2025,271.0,5.5,3.5,18.0
924,7.0,5.333333333333333,23,2025,37.0,12.0,14.666666666666666,0.0
925,8.0,5.666666666666667,23,2025,209.0,10.0,10.166666666666666,12.0
926,9.0,9.666666666666666,23,2025,36.0,13.5,9.166666666666666,0.0
927,10.0,10.0,23,2025,20.0,5.5,6.166666666666667,0.0
928,11.0,14.0,23,2025,70.0,7.0,9.333333333333334,0.0
929,12.0,12.0,23,2025,131.0,10.0,7.333333333333333,4.0
930,13.0,13.666666666666666,23,2025,19.0,16.5,12.833333333333334,0.0
931,14.0,13.333333333333334,23,2025,0.0,15.0,13.5,0.0
932,15.0,13.666666666666666,23,2025,28.0,17.0,9.333333333333334,2.0
933,16.0,12.333333333333334,23,2025,20.0,15.0,14.333333333333334,0.0
934,17.0,13.333333333333334,23,2025,28.0,12.0,13.666666666666666,0.0
935,18.0,12.333333333333334,23,2025,50.0,13.5,11.166666666666666,8.0
936,19.0,11.333333333333334,23,2025,39.0,17.0,12.0,1.0
937,20.0,7.666666666666667,23,2025,49.0,16.5,13.5,6.0
938,1.0,6.0,24,2025,364.0,7.5,5.833333333333333,25.0
939,2.0,3.3333333333333335,24,2025,363.0,2.5,8.5,18.0
940,3.0,2.3333333333333335,24,2025,379.0,2.5,2.8333333333333335,12.0
941,4.0,4.666666666666667,24,2025,213.0,6.0,8.666666666666666,4.0
942,5.0,6.0,24,2025,279.0,10.0,4.5,8.0
943,6.0,7.0,24,2025,43.0,8.0,12.833333333333334,6.0
944,7.0,9.333333333333334,24,2025,28.0,9.5,14.5,0.0
945,8.0,11.333333333333334,24,2025,131.0,6.0,8.666666666666666,0.0
946,9.0,15.666666666666666,24,2025,49.0,10.0,15.0,0.0
947,10.0,16.333333333333332,24,2025,28.0,8.0,10.666666666666666,0.0
948,11.0,16.666666666666668,24,2025,19.0,10.0,14.333333333333334,0.0
949,12.0,16.333333333333332,24,2025,39.0,9.5,14.5,0.0
950,13.0,11.666666666666666,24,2025,54.0,14.5,8.166666666666666,15.0
951,14.0,10.666666666666666,24,2025,21.0,7.5,6.166666666666667,1.0
952,15.0,6.0,24,2025,135.0,10.0,7.0,10.0
953,16.0,8.666666666666666,24,2025,70.0,14.5,9.5,0.0
954,17.0,11.333333333333334,24,2025,50.0,17.5,12.333333333333334,0.0
955,18.0,12.666666666666666,24,2025,38.0,17.5,14.833333333333334,2.0
956,19.0,14.333333333333334,24,2025,20.0,19.5,14.666666666666666,0.0
957,20.0,13.0,24,2025,0.0,19.5,16.5,0.0
